pid,degree
10995116283553,3039
17592186052481,309
10995116284517,1494
13194139544257,1368
15393162799297,1430
21990232558449,1039
17592186050645,2583
21990232558757,1035
19791209306201,1056
501,525
28587302329333,8683
35184372098461,285
8796093025693,619
15393162794709,975
3825,1413
4398046514321,414
35184372096633,255
13194139535249,463
15393162794309,707
21990232562845,1621
24189255818641,1224
28587302322889,260
6597069774537,634
32985348835017,515
2199023263101,170
21990232561057,863
8796093024673,1946
8796093026505,988
10995116286213,444
8796093026373,1019
2199023258997,798
28587302323921,444
35184372088917,221
15393162798341,596
2529,517
13194139534817,178
21990232564029,691
32985348843177,800
37383395349157,1757
28587302324365,907
4398046516877,2250
32985348838233,247
10557,437
24189255815805,1496
1065,1448
24189255821733,537
4398046514037,328
26388279068749,3021
4398046517781,996
24189255818293,147
15393162796621,1296
8796093032397,1105
30786325588633,657
10995116278245,705
13194139539065,585
10995116280901,2018
2199023260237,595
17592186051125,796
28587302327669,514
6597069766725,893
2199023258085,515
17592186053889,1271
10995116278585,973
21990232563001,711
6597069774269,488
33,112
35184372094881,677
26388279072801,334
30786325578081,373
32985348834749,1248
35184372098245,712
32985348842377,761
13194139541829,2397
2199023257653,1417
2199023260821,269
26388279070357,1502
8796093026997,563
32985348834993,9454
5553,248
19791209301937,401
28587302324197,555
2199023259253,3042
177,224
35184372095829,317
4398046515113,2742
15393162790313,2927
8796093030037,1643
2199023261413,1743
24189255814457,141
30786325579577,473
10995116282169,1761
17592186047289,442
37383395345941,551
4398046516769,957
17592186044961,573
32985348843757,528
13194139539233,2300
2199023259669,567
28587302325089,210
21990232556897,1326
6597069777009,208
24189255812961,410
26388279077521,1117
6597069776949,379
1077,183
30786325583925,733
35184372089157,210
8796093031989,568
10995116284625,1416
26388279071081,386
2199023258473,456
6597069770601,240
26388279072725,537
17592186053121,496
26388279077377,399
8796093023193,791
24189255817625,509
26388279075513,363
28587302332033,795
4398046515597,2010
6597069771709,1115
4398046521053,1541
6597069766701,820
17592186045225,2054
15393162793945,519
2199023256621,390
28587302327717,359
8796093024829,2584
21990232560173,828
21990232558041,314
19791209304705,1897
8796093030849,2311
32985348843333,1878
17592186048641,995
24189255820893,202
8796093031569,392
13194139535881,559
35184372092829,717
10995116280841,585
13194139543621,1084
2199023264449,217
30786325588609,385
28587302322913,501
6597069768101,369
32985348838985,906
28587302326857,749
8796093022281,1377
10995116282109,551
2199023266489,865
10281,1074
32985348835501,270
30786325579769,934
6597069775317,1070
15393162793765,265
10137,200
28587302324005,409
24189255811473,373
17592186050321,1341
8289,160
24189255813105,404
17592186044913,982
15393162790025,2519
35184372094509,127
8796093031881,925
4398046521801,436
10995116288077,414
28587302325233,1037
35184372089421,392
26388279076737,1123
15393162798025,1067
19791209309469,2034
21990232561537,2326
19791209304449,7545
24189255816577,287
26388279068701,574
30786325581297,325
1365,1855
26388279074133,932
26388279069397,874
2199023259337,1486
26388279076425,733
26388279077017,377
21990232556337,557
17592186055413,568
17592186046329,572
2199023261049,2070
19791209303641,223
13194139537497,600
24189255813721,1851
4398046519737,417
3105,140
6597069769249,1246
4398046519545,1681
2199023266089,1471
37383395348353,1003
21990232562809,831
26388279069829,717
13194139539589,640
32985348835973,444
30786325581729,190
6597069767437,248
10995116285961,567
8796093023541,360
10377,738
17592186053325,686
19791209300821,537
10995116282913,446
2199023265325,882
6597069769453,119
17592186052385,963
4398046512569,520
2199023259373,1729
28587302330125,967
28587302328393,810
19791209309737,318
32985348842549,1257
7185,461
9369,1175
8796093029509,364
26388279071345,179
24189255818353,1799
15393162794649,556
8796093026457,290
4398046511349,661
13194139535629,2377
7305,1457
26388279074337,2272
30786325584057,984
21990232562309,544
10995116278917,763
35184372098845,327
17592186050333,361
32985348836333,1018
4398046516137,1846
2445,3162
6597069766941,199
24189255816129,1643
26388279071897,1033
6597069777249,1485
26388279068217,1798
15393162796101,1302
10995116281793,408
28587302322781,203
5157,269
9381,919
8796093029413,2181
2199023266161,1639
8796093026397,57
6597069774813,758
19791209306049,1339
28587302328777,419
19791209300725,614
26388279073965,357
13194139535725,2719
6597069767341,1770
30786325580053,333
24189255816117,977
26388279070105,1349
24189255818921,229
6597069774885,792
2199023264805,2514
6597069773073,1174
4398046516697,714
8796093028825,250
1497,720
26388279067485,224
32985348841929,525
2199023265057,756
32985348841557,1038
13194139535953,1391
35184372096369,453
32985348843709,1021
32985348842089,322
28587302331193,295
30786325580149,488
13194139534257,373
19791209301273,3801
30786325583101,2060
15393162790653,300
4398046521501,1108
4398046514429,793
5913,1485
4398046519025,1594
6597069777565,857
6597069774825,4225
19791209310037,1483
17592186049061,717
32985348836081,484
30786325585445,757
28587302328309,1759
28587302328877,435
21990232557693,1148
4398046516661,1991
35184372093693,1212
21990232560545,1090
35184372099301,1206
17592186053217,1057
30786325581069,518
28587302325881,3054
13194139539577,695
4365,525
17592186045789,721
17592186046077,1561
21990232564973,728
10995116287101,686
21990232557029,484
6597069772773,129
15393162797397,1098
4398046517253,137
15393162793477,932
1521,911
30786325584549,692
37383395347105,989
32985348837725,1611
8796093032409,1695
17592186049289,215
35184372090273,477
28587302328585,2344
26388279077353,2515
7761,914
32985348843901,1371
10995116279629,294
6597069766821,547
6597069776369,148
24189255821869,339
28587302324593,343
24189255818777,768
28587302324413,756
13194139541181,885
17592186054393,307
3837,231
15393162789769,180
30786325580521,534
2199023262673,988
17592186046929,620
32985348842849,2491
6597069771601,441
26388279075369,237
4869,696
30786325579933,357
17592186055017,1218
28587302326785,585
10995116279277,954
10995116285945,1330
24189255812089,421
30786325580281,2306
1989,3122
10995116285425,573
4398046515777,1109
35184372093321,426
30786325579325,824
32985348834365,852
26388279067197,242
32985348838813,776
13194139541253,588
24189255817133,1914
30786325585325,431
24189255813021,1173
8796093024685,822
21990232563493,809
6597069770021,844
19791209310937,1945
28587302327405,820
8796093025681,834
2199023263029,452
17592186050849,881
4398046521185,418
30786325588681,327
32985348834305,667
32985348843925,620
24189255816325,342
8796093032749,2093
21990232561021,564
13194139543681,416
37383395352373,2224
10995116286081,1055
30786325586229,468
4398046516685,857
32985348837325,2752
13194139542965,1058
19791209309821,1316
21990232564149,977
32985348837497,947
32985348844193,358
35184372097873,961
2199023255889,793
15393162793501,134
6549,17
4857,97
6597069772545,1663
2199023259897,1817
15393162793801,418
2199023259493,1132
30786325582181,970
19791209310925,204
21990232560877,719
4398046512365,769
35184372091089,261
15393162789553,2229
17592186048749,1461
10995116283381,1118
13194139533825,479
15393162799165,1079
4398046515369,799
24189255816941,206
10995116279665,468
30786325587197,173
26388279075069,227
15393162794465,786
30786325579745,257
8796093028549,1029
28587302328321,1965
30786325582793,438
8796093024201,623
2565,1509
32985348838405,701
4398046521945,588
28587302327753,1527
35184372094449,931
21990232563073,889
19791209309005,726
4398046518009,1569
13194139542869,254
10995116284357,2181
17592186045381,1984
6597069776433,1482
26388279075645,2895
6597069767765,699
15393162794009,436
28587302325029,189
4398046517189,1555
8796093022269,605
4398046519329,1143
24189255814157,1825
2199023260149,341
10995116284405,443
10995116288561,71
24189255812597,1007
21990232566189,839
9033,548
4398046517769,3189
24189255821481,820
21990232556253,434
8796093030109,1103
10995116283913,419
4617,2021
2199023264013,399
10995116279857,1411
7449,874
8973,951
15393162792517,350
2199023255745,2484
4398046521933,781
7437,379
2199023260477,1516
21990232560245,444
19791209306189,1697
24189255816893,551
15393162792925,583
19791209305553,1565
37383395353801,1489
37383395351305,1136
30786325588489,623
15393162791489,671
24189255820261,289
15393162798061,351
19791209303385,308
10995116282997,614
24189255819865,8855
32985348833481,286
19791209300277,1312
26388279075933,784
3261,632
15393162794517,406
13194139536657,1349
6597069775657,598
10995116283165,395
35184372090153,294
6597069775125,498
21990232555989,450
26388279070165,2545
8829,480
2199023259625,1006
21990232556561,735
26388279075393,581
8796093029209,1213
6597069771225,3974
26388279072317,975
19791209306817,98
13194139534529,646
10995116283093,3760
17592186049433,620
30786325580485,2661
15393162797737,365
28587302325385,595
4398046515849,423
10995116286273,212
15393162796377,375
24189255817433,558
2199023263285,1445
15393162795833,487
26388279068253,494
8796093029041,293
30786325583545,2236
8796093031065,807
13194139541085,187
28587302324317,1727
4398046512485,1846
7353,705
32985348837821,1930
21990232564793,3988
8796093024189,1302
17592186052541,239
21990232565753,246
4398046521993,852
35184372092553,1023
28587302331325,203
9441,979
2199023262165,14
2199023260881,540
19791209310465,304
10995116278369,2194
6597069770337,1037
6597069775369,1516
37383395345929,1181
35184372089865,225
28587302330649,692
35184372093825,945
6597069776961,445
4398046521693,454
2199023261185,120
28587302326625,83
17592186051425,616
6597069776853,160
2199023259981,553
17592186047709,219
4398046515753,2994
681,917
10995116279977,637
15393162792105,1172
6597069777093,968
17592186050405,1056
30786325587617,450
2199023261061,738
15393162788877,316
19791209307149,1129
28587302327441,670
21990232556777,447
8796093028585,969
30786325582121,977
19791209310793,1550
10629,963
13194139542917,1752
17592186045969,2534
13194139536909,220
30786325578561,286
8796093024781,589
8796093028161,1196
8001,1557
3213,428
19791209300521,1092
3297,162
26388279075693,1531
2199023258889,862
10995116279521,2865
26388279070477,326
35184372091845,738
8796093030969,1093
8796093030645,413
26388279067953,1981
8796093027633,1024
10995116285089,280
17592186054789,1514
32985348839517,521
17592186050981,752
32985348843021,1013
10995116279989,859
13194139543217,215
24189255818305,147
13194139537077,245
24189255811657,822
15393162789045,749
2199023266405,2009
2199023265733,1750
26388279073485,346
4398046512845,408
30786325581417,937
35184372098185,287
32985348840073,949
35184372098965,146
4398046521429,1084
4398046518977,142
6597069769633,268
6597069777069,1250
8796093026925,3199
19791209302125,1679
15393162791561,160
2199023259145,335
21990232557137,957
2199023255853,478
6597069767981,709
35184372091281,907
32985348843405,294
10641,664
13194139544305,7
4929,1812
2199023266269,1093
15393162799345,726
17592186049625,2232
32985348840025,318
24189255815769,261
8796093025657,2598
24189255821529,283
19791209303725,1811
30786325587341,281
4398046512797,1390
10995116283457,767
32985348842945,685
30786325587905,576
141,2200
21990232556921,671
26388279073437,384
2199023263405,1648
30786325581633,422
24189255815109,373
19791209304729,836
19791209310657,451
28587302323885,188
19791209308329,453
2199023256169,675
21990232560745,1958
4398046518021,1050
30786325584513,302
8796093024361,4033
30786325586325,208
6597069774873,340
4398046521089,5662
3093,1595
21990232563637,303
15393162790325,1230
28587302331489,390
17592186045309,343
21990232558473,941
37383395349301,560
6597069773193,1446
13194139541373,2839
6597069774477,1827
35184372097861,212
21990232565937,639
837,196
13194139536645,488
261,3167
28587302328645,2915
8796093024517,407
32985348833733,241
15393162796909,1221
30786325579133,639
4398046521197,1378
19791209304389,4192
17592186050357,258
10509,88
8796093031473,979
19791209304789,232
2199023261181,514
32985348835837,1954
8796093026673,1553
30786325581869,379
28587302323605,1360
19791209304341,441
8796093030657,573
30786325577829,541
28587302331289,319
7593,1218
32985348837969,996
10995116280785,313
15393162799417,691
37383395345101,308
8796093023397,398
8796093026865,3316
15393162794033,1337
13194139539089,1036
26388279069781,597
2199023261269,543
32985348840809,1108
24189255816553,783
15393162791441,1416
13194139535929,803
30786325584441,1120
35184372098065,324
10995116286493,464
24189255819853,919
37383395345125,517
19791209310025,1601
13194139535893,1706
21990232564841,1520
21990232556765,516
37383395351425,913
19791209303797,1739
15393162793717,371
32985348842801,713
19791209310513,1150
28587302328069,2066
28587302329569,839
30786325588189,5602
35184372092025,2197
37383395350417,1173
10995116286117,406
26388279076713,2537
32985348843745,1757
24189255819781,207
32985348838341,656
35184372097478,1549
30786325585350,431
2199023256518,3597
9166,4112
15393162793222,2489
24189255819490,793
26388279075346,799
19791209310226,319
8796093024710,846
21990232559202,196
8796093026782,70
8796093031594,368
35184372099446,589
35184372098918,79
24189255813490,354
